tax_assignment,UID527360,UID701691,UID502498,UID411026,UID511126,UID509200,UID509208,UID509196,UID507191,UID515229,UID701881,UID701851,UID701861,UID511879,UID511881,UID511882,UID510977,UID511869,UID702691,UID702681,UID507354,UID507351,UID701481,UID515496,UID515493
root,0,0,0,0,0,0,0,193,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,8,0,0,0,0
root,0,0,0,0,0,143,20,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Actinopteri,0,0,0,0,0,0,0,0,0,18,0,0,55,0,35,10,68,14,0,0,0,0,0,0,0
Chlorophyceae,27,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
root,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirotrichea,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,7,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
Orthocladiinae,5,0,0,0,0,0,0,0,0,9,0,23,0,88,45,0,0,31,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196,0,0,0,0,0
root,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,171,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,45,156,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keratella,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22,20,0,78,0,0,0,0,0,0,0
Betula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,105,0,0,0,0,0
Flavobacteriaceae,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,7,0,0,0,0,0,0
Fabaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,114,0,0,0,0,0
root,0,0,0,0,0,0,0,0,24,0,133,0,36,0,9,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0
Sorangiineae,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96,0,0,64,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0
root,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,169,0,27,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,144,26,0,0,33,0,0,0,0,0,0,0
Bacteroidota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0
root,0,0,0,6,0,0,56,0,0,0,0,6,0,0,0,0,0,0,70,66,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,14,0,0,0,181,0,0,0,0,9,0,0,0,0,0,0,0,0
Spirotrichea,24,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
unclassified_Fabaeformiscandona,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilodonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0
root,22,0,0,8,0,0,0,40,0,0,55,67,0,0,0,0,0,0,13,0,0,0,0,0,0
Chrysophyceae,0,0,0,0,0,133,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexanauplia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0
Eucyclops,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0
Euglenales,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,9,0,0,0,0,0,0,0,0,36,13,148,0,0,0,0,0,0,0,0,0,0,0,0
Chrysophyceae,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,132,0,0,0,0,0
Spirotrichea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,170,0,0,0,0,0
Dicksonia_squarrosa,7,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,47,0,0,0,0,0
Apteryx,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteriaceae,0,0,0,0,0,0,0,0,0,0,7,8,26,0,0,0,0,0,148,18,0,0,0,0,0
root,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,25,0,0,0,0,0,0,0,15,86,0,0,0,18,9,0,0,0,0,0,54,0,0
root,0,0,0,0,0,0,23,0,0,0,0,122,0,0,0,0,0,5,0,0,0,0,57,0,0
PACMAD_clade,0,0,0,0,38,0,0,68,0,0,47,7,0,0,0,0,0,0,19,28,0,0,0,0,0
Pseudomonadota,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0
root,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,167,40,0,0,0,0,0,0,0,0,0,0,0,0
Gobiomorphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0
Chaetonotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,200,0,0,0
unclassified_Eupodidae,0,0,0,0,0,0,146,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0
root,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,18,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,20,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0
Neochanna_apoda,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirogyra,0,0,0,0,0,0,0,0,27,0,0,0,0,0,67,0,0,116,0,0,0,0,0,0,0
Mallomonas,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,15,0,9,0,0,0,0,0,0,0
Apioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,164,18,0,0,0
Oxytrichidae,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,16,0,180,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciliophora,0,0,0,0,0,0,0,74,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,174,0,0,0,0,0
Gammaproteobacteria,7,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0
root,0,0,0,0,0,0,0,0,0,0,130,80,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,13,0,0,0,0,0
root,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,190,0,0,0,0,0
root,0,0,203,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0
Zephlebia_borealis,0,157,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chydorus,0,0,0,0,0,0,0,0,0,93,0,0,0,11,0,0,0,84,0,9,0,15,0,0,0
Spumella,0,0,0,0,0,0,0,157,0,0,0,0,0,0,18,0,0,37,0,0,0,0,0,0,0
Rhodocyclales,8,0,0,0,0,80,0,0,0,0,0,43,0,0,21,7,0,0,0,0,14,39,0,0,0
root,0,0,0,0,6,0,0,0,6,24,0,0,0,34,6,14,0,96,0,0,11,15,0,0,0
root,0,0,0,0,84,0,0,0,13,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
root,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,0,65,0,0,0,0,0
Luna_1_subcluster,0,0,0,0,0,0,0,0,0,44,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnidaria,0,0,0,0,165,0,0,0,0,0,0,0,0,0,10,0,0,38,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,18,0,0,0,15,0,0
Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0
Pseudochilodonopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,48,0,28,0,0,0,102,0,0,0
Cytophagaceae,0,0,0,0,6,0,0,198,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lumbricidae,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,23,48,0,7,15,37,0,36,0,11,0,37,0,0,0,0,0,0,0
Insecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0
Dama_dama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0
Bacteroidota,0,0,0,0,0,0,0,88,0,0,6,0,0,0,76,0,0,45,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,14,0,144,0,0,57,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0
Heterotrichida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0
Chitinophagaceae,0,0,0,8,0,0,13,0,0,0,0,144,11,15,0,0,0,0,15,10,0,0,0,0,0
Poaceae,21,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6,0,0,104,44,0,0,0,0,0
Oomycota,0,0,0,0,0,0,0,204,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0
Filinia,0,0,0,0,0,0,0,88,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacterales,14,0,0,13,9,0,10,0,0,0,0,0,0,8,7,10,11,23,16,0,86,10,0,0,0
root,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,186,22,0,0,0,0,0
root,0,0,0,0,0,0,0,13,0,0,0,0,0,36,0,168,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,202,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidota,0,0,0,0,0,65,31,0,0,0,0,15,87,11,0,0,9,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,203,0,0,0,0,0
Metazoa,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rattus_norvegicus,44,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,79,0,0,0,0
Mallomonas,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mallomonadaceae,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,13,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,39,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,156,0,0,0,0,0
Anguilla_australis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0
Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
root,0,0,0,0,0,0,18,0,0,0,6,54,0,0,0,0,0,0,119,24,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
Galaxias,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas,0,0,0,0,0,0,33,0,0,0,13,46,0,38,53,11,0,21,8,0,0,0,0,0,0
root,8,0,0,0,41,0,0,0,92,0,13,10,0,0,0,0,0,0,0,0,59,0,0,0,0
Luna_1_subcluster,0,0,0,0,0,52,0,0,0,0,0,0,12,0,41,90,0,28,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0
Euglenaceae,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,212,0,0,0,0,0
root,0,0,72,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,119,0,0
Pseudomonadota,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,177,0,0,0
Spirotrichea,0,0,0,0,0,0,0,0,0,42,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthropoda,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restionaceae,0,0,0,0,210,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
Ciliophora,0,0,0,0,0,0,156,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,0,0,12,184,0,0,0,0,0
Pseudomonadota,0,0,0,109,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dero_obtusa,0,0,0,0,0,0,0,199,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Tetmemena,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
Ovis,0,0,0,0,0,5,0,72,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,157,0,0,0,0,0
root,0,0,0,0,28,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonadota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,210,5,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Circus_approximans,0,0,0,0,0,0,0,0,0,0,0,0,0,56,77,67,0,28,0,0,0,0,0,0,0
Methylomonas,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosminidae,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neanura_muscorum,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Machaerina,0,0,0,0,0,0,195,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Planometopus,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,137,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,17,0,95,46,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,165,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,225,0,0,0,0,0
Eukaryota,0,0,0,0,0,0,35,0,0,0,0,0,0,17,116,10,0,45,7,0,0,0,0,0,0
root,0,0,56,0,0,0,0,0,7,0,0,47,5,0,0,0,7,0,0,0,0,0,109,0,0
root,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,86,0,0,0,0,6,0,0,0,63,44,0,0,33,0,0,0,0,0,0,0
Chlamydomonas,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planctomycetota,0,0,0,9,0,0,19,0,0,0,47,134,0,10,0,0,7,0,0,7,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0
Oryctolagus_cuniculus,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,9,21,7,0,0,0,0,163,0,0
Philodina_megalotrocha,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hymenostomatida,0,0,0,0,0,12,0,0,0,39,0,0,30,0,28,0,0,77,0,0,0,48,0,0,0
root,0,0,0,0,0,0,0,11,0,0,140,0,0,5,55,0,0,23,0,0,0,0,0,0,0
Alsineae,0,0,0,0,9,0,0,0,0,0,0,34,85,0,0,0,0,0,87,19,0,0,0,0,0
root,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnoliopsida,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,212,0,0,0,0,0
Poeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0
Ameiurus_nebulosus,0,0,0,0,0,131,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brachionus,0,0,0,0,0,0,0,19,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,128,0,0,15,0,56,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,14,0
Metazoa,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,141,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0
root,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,26,0,0,11,0,0
Ciliophora,0,0,0,0,0,0,0,19,0,161,40,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0
Histriculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,227,0,0,0,0
Naididae,91,0,0,0,0,0,0,0,0,40,0,31,6,0,0,0,0,0,0,0,69,0,0,0,0
root,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,126,0,7,0,0,0,0,0,0,0
Viridiplantae,0,0,0,0,0,0,0,0,0,0,0,0,9,93,0,0,0,135,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,169,0,68,0,0,0,0,0,0,0,0,0,0,0,0
Cryptomonas,0,0,0,0,0,0,0,0,0,0,45,193,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptomonadaceae,29,0,0,0,21,85,0,9,0,13,0,0,0,0,44,0,0,0,0,0,0,37,0,0,0
unclassified_Naididae,0,0,220,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,40,0,0,0,0,0
Algoriphagus,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalacrocoracidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,113,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,169,23,0,0,0,0,23,0,24,0,0,0,0,0,0
root,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ploima,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacteriia,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bos_taurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0
Phytolacca,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0
Dennstaedtiaceae,0,0,0,0,0,0,0,35,0,0,6,12,18,148,0,0,0,0,0,22,0,0,0,0,0
Insecta,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0
Veronica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0
Acidobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,191,0,0,0,0,0
Pseudomonadota,0,0,0,0,0,0,13,0,0,0,37,0,0,0,0,0,0,0,19,173,0,0,0,0,0
root,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlorophyceae,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0
Pseudochilodonopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,0,43,0,0,0,99,0,0,0
Insecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0
Cygnus_atratus,0,0,0,0,0,0,0,178,0,27,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0
Gammaproteobacteria,0,0,0,0,0,38,0,41,0,0,0,0,59,37,0,51,0,18,0,0,0,0,0,0,0
Chaetonotidae,0,0,0,39,57,30,29,0,0,0,0,0,0,0,0,0,0,9,8,73,0,0,0,0,0
root,0,10,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonadota,0,0,0,0,0,7,16,0,0,0,0,33,0,49,0,58,17,0,0,0,27,38,0,0,0
Chlorophyta,0,0,0,0,0,0,0,80,53,7,0,0,0,79,0,26,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,33,0,201,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodocyclales,0,0,0,0,6,28,0,171,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,232,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,141,0,0,0,0,0
